record_id,scope,source_archive,relative_path,size_bytes,sha256,duplicate_group,canonical_record,material_state,notes
HIST-0401,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/schemas/design-handoff.schema.json,3115,31959d14fff6899510e5c3651f8fb0da45ef43ecbff3c731fd8972ace8abdbe8,DUP-0040,HIST-0401,materialized,
HIST-0402,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/schemas/design-project-state.schema.json,2056,5df786fae4f5a9f37df5a7b2c06678847e08b69cc23c5990ec9043e2a743144c,DUP-0086,HIST-0402,materialized,
HIST-0403,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/schemas/preflight.schema.json,1557,6a2458e26615169db4f8e69e614d2c802f7a792e1fd46c1d157cf17ea9394b6a,DUP-0097,HIST-0403,materialized,
HIST-0404,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/schemas/reference-dna.schema.json,2502,0d60dbf1801b926c5dbb4a8dee60f2f25f48ee1d57bf8e1099a9d63baaf3555a,DUP-0016,HIST-0404,materialized,
HIST-0405,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/schemas/source-registry.schema.json,2231,f14a7d38a6b0a7ef0326f9baf088b97c9d3d0daa85892050188e0daf2709e374,DUP-0214,HIST-0405,materialized,
HIST-0406,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/scripts/score_design_critique.py,903,e7fe9181ec92db979234460c9714e0bbec7b728a9809e69825e25c205b9e828f,DUP-0207,HIST-0406,materialized,
HIST-0407,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/scripts/verify_source_registry_v2.py,1622,e0e4a8f98fb38b68d69be28cd2b944ad677cb386e04d95e54bae14539594b5bb,DUP-0198,HIST-0407,materialized,
HIST-0408,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/opendesign-assistance/scripts/verify_v2_protocols.py,2651,c4525b21412b8df057528974cf1c6182b7c2b1378694d1dc5ae79d08a37fed21,DUP-0173,HIST-0408,materialized,
HIST-0409,historical_archive_extracted,OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2-Global-Absorption-Pack/open-design-assistance-v2-absorption-pack/overlay/project-memory/PROJECT_DEFINITION_V2.md,960,41bc8ebb7aa1ea67a0756148d7e84893b16894aa7d7a05fbd9dad32911dd556f,DUP-0059,HIST-0409,materialized,
HIST-0410,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/PACK_MANIFEST.json,10567,2c37bfb8debb5afd8250d649b2beb52712c532d78b21a37df8b405506e3d2ad8,,,materialized,
HIST-0411,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/README.md,1125,bfac2dd46b91a89afe52a304dbc570f41480379c031f3f402892dcfd0d3b71ce,,,materialized,
HIST-0412,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/apply_overlay.py,1586,bd4e027e22b2583eac4a6dfcbdac4c25226999ee63ad323e35aa518a0a3f59c3,,,materialized,
HIST-0413,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/.github/workflows/verify-open-design-assistance-v21.yml,479,768725fccce6fe3b461db0a7279cbe79e332594d9d45eff92897cc9225a2e540,DUP-0106,HIST-0413,materialized,
HIST-0414,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/THIRD_PARTY_SOURCES_VISUAL_V21.md,290,736bf347ad24e8c1e005cc3bf140569118bab3d837ab2cf17b75503725d699a4,DUP-0103,HIST-0414,materialized,
HIST-0415,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/INTEGRATION_V21.md,602,f0973940a64052ebe9a7209dc2276db14d7339eb500bd45a6fe7f92c10fed8d4,DUP-0213,HIST-0415,materialized,
HIST-0416,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/VISUAL_QUALITY_V21.md,989,5e627fc8c4263322fa624c5b449c8d82ca77eb4aef60ec7db0ebd7c09a9f2e7e,DUP-0088,HIST-0416,materialized,
HIST-0417,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/anti-ai-slop-diagnostician/README.md,131,c5457a1bb6276ec6ace1aba6e93f83a214f369df04c2970b26b6e1dd32da314e,DUP-0174,HIST-0417,materialized,
HIST-0418,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/anti-ai-slop-diagnostician/SKILL.md,673,36f8f1452ee41fd90a5b02675b89227bf173c0249bf6bc01d96a8c7c50b2c51d,DUP-0046,HIST-0418,materialized,
HIST-0419,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/anti-ai-slop-diagnostician/open-design.json,1261,c127997e99113f4a66622f78ca4bc14a0c86faee5470095f088ccc98906d6def,DUP-0171,HIST-0419,materialized,
HIST-0420,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/art-direction-synthesizer/README.md,123,b072c7c46849eb4fb8542b41522189f4ab47da1bc687d585b7db09225999b702,DUP-0156,HIST-0420,materialized,
HIST-0421,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/art-direction-synthesizer/SKILL.md,638,34d31a4798c092c2f3565441c44d4ef10db77cdb3bba5004078b73f91829cc16,DUP-0042,HIST-0421,materialized,
HIST-0422,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/art-direction-synthesizer/open-design.json,1334,35618ba56e246a214af7b510165899c7a9ece78529b96dc7cfbee50f9c518dc7,DUP-0044,HIST-0422,materialized,
HIST-0423,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/color-material-light-director/README.md,135,3de4d0d1c4bdafb0353de44bdd8945bc986d0f15375e8cae378ad21f18887191,DUP-0053,HIST-0423,materialized,
HIST-0424,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/color-material-light-director/SKILL.md,632,4194a328583deaf4349e89df1761bd66aebf0b01f3f1fdbd2f5c665cb6f112d2,DUP-0058,HIST-0424,materialized,
HIST-0425,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/color-material-light-director/open-design.json,1367,04f0a1c383fc4c9b392be3844d04d002dbdc940239b897e379f98a4496aa49aa,DUP-0006,HIST-0425,materialized,
HIST-0426,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/cross-format-coherence-critic/README.md,120,0caa1a3e230ec10a4b11976a6598c5bf014c3c619d1c50e9532b84c9145c7a6e,DUP-0015,HIST-0426,materialized,
HIST-0427,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/cross-format-coherence-critic/SKILL.md,425,456f434e56839d1d6bc771bdce381db7699e8b93e5b03530c24c1a7b4b388b48,DUP-0061,HIST-0427,materialized,
HIST-0428,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/cross-format-coherence-critic/open-design.json,975,7ff4e36463d5a25556f7599597a7f8f59572cd97671272d2d4cc1d7d8ad8e14c,DUP-0116,HIST-0428,materialized,
HIST-0429,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/master-evidence-auditor/README.md,114,ea2ab33a309d85e60f4101b32000b92dde0e72f7337bd8edfaac4690fdd3f9a7,DUP-0209,HIST-0429,materialized,
HIST-0430,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/master-evidence-auditor/SKILL.md,393,d81c569f24a122ef5e12dcf480ed9f83c3b9fc7310c6abf644907a6fdfa41e3d,DUP-0190,HIST-0430,materialized,
HIST-0431,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/master-evidence-auditor/open-design.json,868,f7d756814f03f60676fc892c3112e88dbb9378e53ad07ad2776d134cac1e85dc,DUP-0217,HIST-0431,materialized,
HIST-0432,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/master-method-researcher/README.md,137,d8b19ef4daca2b7631c5a35db6feed393f588a5485fa309fa080134da99f4a16,DUP-0191,HIST-0432,materialized,
HIST-0433,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/master-method-researcher/SKILL.md,745,06f253cddd8a5ccbdbe33536c823674750d77eaf2e2b359cb3a11da09a8d2557,DUP-0008,HIST-0433,materialized,
HIST-0434,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/master-method-researcher/open-design.json,1382,ffc7b225642bb8b552b49f6ba730321d9fbe797fbcebee5f4d81dd846caa61dd,DUP-0223,HIST-0434,materialized,
HIST-0435,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/micro-detail-finisher/README.md,140,cdc60618bf4492476d04b0249ecafcae8e5c96b05aca569c26f9a76abdc70a2c,DUP-0183,HIST-0435,materialized,
HIST-0436,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/micro-detail-finisher/SKILL.md,383,225fc120bbf88d6a858925e510339f444838eed76b90bb5687a230733fd29f5e,DUP-0026,HIST-0436,materialized,
HIST-0437,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/micro-detail-finisher/open-design.json,885,9e317af0d9bc5fdf0b267bb18947a2b3a4194fce2e2bf9bdc5b1b12d20ac84ff,DUP-0139,HIST-0437,materialized,
HIST-0438,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/photorealism-artifact-auditor/README.md,142,7712c496f8d285e0c68b4f43b54530d15ad3357ccdb496e19cdc225c4e93f13b,DUP-0107,HIST-0438,materialized,
HIST-0439,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/photorealism-artifact-auditor/SKILL.md,480,c665c785ae459be090638c3bb40d65a2f208ea2cffab18f805f619b70700e7a3,DUP-0175,HIST-0439,materialized,
HIST-0440,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/photorealism-artifact-auditor/open-design.json,895,1a9aa4a98b2da8fe1ad1bbcdedc5f98366a904c73b9d6b65424c74d5c1bac8a3,DUP-0020,HIST-0440,materialized,
HIST-0441,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/style-lineage-mapper/README.md,112,9ec7285e0acb000c3278e43ffe4794e2eede95dc2c285a5e021b483238d23e97,DUP-0140,HIST-0441,materialized,
HIST-0442,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/style-lineage-mapper/SKILL.md,613,06ecc4d26e50901468dbc90f5df75b685b803b64f2bb30debdb2b87e5509db3c,DUP-0007,HIST-0442,materialized,
HIST-0443,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/style-lineage-mapper/open-design.json,1206,7fac4ee6cb07ea161ea8e6d99b1b15696a773abae6a62df8e1f017add845438b,DUP-0115,HIST-0443,materialized,
HIST-0444,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/style-vector-builder/README.md,108,5e085204aa416d8ed151e1e2ef0c739dd5bc02d2f842b5a8a3965a6cc6668f49,DUP-0087,HIST-0444,materialized,
HIST-0445,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/style-vector-builder/SKILL.md,431,ddad0b5e3e9997c1ddf2fb060b25e3cd69c0e93410182458eef0017b8d119318,DUP-0193,HIST-0445,materialized,
HIST-0446,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/style-vector-builder/open-design.json,948,d593d64223886ec678e805d4b53c5fd8be28e9a1cb8454c02c7979e6c8d690c5,DUP-0189,HIST-0446,materialized,
HIST-0447,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/typography-composition-director/README.md,130,396c083773d2b4cb8fd233618b4a7e2dc76b7309c5bc852c637dbb3ba4f0a0dc,DUP-0048,HIST-0447,materialized,
HIST-0448,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/typography-composition-director/SKILL.md,596,4e8cd88dabef10e852a26ab4949e370eb48211c7a17e7ab2beddcd38c883570b,DUP-0072,HIST-0448,materialized,
HIST-0449,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/typography-composition-director/open-design.json,1343,d26666ebbfdad702e9e499aced82069d6bf518ddf855eeb11d9e729c7574f1e2,DUP-0185,HIST-0449,materialized,
HIST-0450,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/visual-polish-loop/README.md,118,855b026fc32c8f20bf5cedfbd56a34eceddd5e334364b23eb87129d5ce5f20d0,DUP-0120,HIST-0450,materialized,
HIST-0451,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/visual-polish-loop/SKILL.md,592,24c6d835caf5e4eacd1aeac7f957814e27dcab5174be30f787fa01030491f171,DUP-0028,HIST-0451,materialized,
HIST-0452,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/visual-polish-loop/open-design.json,1336,c71e137d8009073bd6bb2f61fdd7b90014f336af1be9ae874530c79df2e343e9,DUP-0178,HIST-0452,materialized,
HIST-0453,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/visual-reference-dna-analyzer/README.md,131,b3e2427a3ecd805dae445f17516f868ba8f4b1d694c9542f4d9a3b37ae8e26b0,DUP-0159,HIST-0453,materialized,
HIST-0454,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/visual-reference-dna-analyzer/SKILL.md,460,59b445aea50b2d4fa4fff84a23f8eafc69a7a49ab1f7805f58bd3877f8560fff,DUP-0082,HIST-0454,materialized,
HIST-0455,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/visual-reference-dna-analyzer/open-design.json,977,548ad8adf3e4c36fd9257f504340297d5bb9f33895e3544eae5cb881b511c086,DUP-0077,HIST-0455,materialized,
HIST-0456,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/visual-taste-jury/README.md,100,b7ec96a8b83a8ebf730e2514b6f4c56d9e568488678dd5504a8f2c06ad1b29e2,DUP-0161,HIST-0456,materialized,
HIST-0457,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/visual-taste-jury/SKILL.md,639,0205ec8cfe5c3accf43d54e3622354304d3ae383d516e4ea553cc5b9ef044042,DUP-0001,HIST-0457,materialized,
HIST-0458,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/atoms/visual-taste-jury/open-design.json,1272,3fec25eb38fd42e29513076ac79d832563b61dedd10ed141265360dc743fb570,DUP-0057,HIST-0458,materialized,
HIST-0459,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/bundles/visual-quality-core/README.md,80,aa81628b3e9b8f148b3aec24667b7f21947adc2cb9ecac2ec08ddea511a1a12d,DUP-0149,HIST-0459,materialized,
HIST-0460,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/bundles/visual-quality-core/SKILL.md,368,76117982cbb82ea8db3b613e76c867c12e5900a7492c80a05fb9a1cfb969badc,DUP-0105,HIST-0460,materialized,
HIST-0461,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/bundles/visual-quality-core/open-design.json,1678,56f72b54d27c2d1e68e10fe7854299dcddfcc680899d606d76cb7ad6edf9de34,DUP-0078,HIST-0461,materialized,
HIST-0462,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/ai-artifact-realism.rubric.json,1570,fa9a39edcd4ff8ca5b25ff26a1bcb5b95e09020986703c1963f11786998b8ea1,DUP-0220,HIST-0462,materialized,
HIST-0463,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/composition-mastery.rubric.json,1085,9a2b84e8c60356d431569b5bd85f741fa3d1522aaf7009c561541052979e6c34,DUP-0136,HIST-0463,materialized,
HIST-0464,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/cross-format-coherence.rubric.json,1368,1f07b0405a173b94b43af85f05dce01df6c4bd432cc3aa91e9dde8a635967a93,DUP-0024,HIST-0464,materialized,
HIST-0465,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/design-feeling.rubric.json,1521,71a63f441409b073bb857bbc312d1e5f3a13190cbacc47f35a055fc1e0aeb17e,DUP-0101,HIST-0465,materialized,
HIST-0466,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/master-grade-polish.rubric.json,1109,28f9fc7db68af5cfcfb00f568a7f95e95ea33dde05b5cfa61ff98bd37a02c470,DUP-0034,HIST-0466,materialized,
HIST-0467,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/material-light-realism.rubric.json,1141,3634a28f2d1d0bacb4145b8209d4727f367a8937eefe6a1d7850e485ed62f230,DUP-0045,HIST-0467,materialized,
HIST-0468,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/photographic-commercial.rubric.json,1111,647b5c7faeddbae39e5543c0e82f60be3e9f640e9bfb35b87b93a4e519ec298d,DUP-0093,HIST-0468,materialized,
HIST-0469,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/reference-transformation.rubric.json,1353,27d4453e472b15e496fab6b5712cc9fe4b8b28a59f98ff48c5225cf73735b876,DUP-0032,HIST-0469,materialized,
HIST-0470,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/style-originality.rubric.json,1135,b4915c38ebdcd72779c4b06c22b15f8aaa6c322d1d4bf14236d687a1f73c5b45,DUP-0160,HIST-0470,materialized,
HIST-0471,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/typography-mastery.rubric.json,1101,335aafbb05f47defd5876b426177903d07defce56bbc65b1ff8c8f4382ccd787,DUP-0041,HIST-0471,materialized,
HIST-0472,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/evals/rubrics/visual-quality-core.rubric.json,2897,4b09274626d7a641227acf9bc1250800c982fdb3294780f820cecc94a1feb0d0,DUP-0067,HIST-0472,materialized,
HIST-0473,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/AI_SLOP_FAILURE_MODES.md,839,265fb89b088cf322b3ba5c419adc36d3850514fb06a39049d9cf3224f3e8af3e,DUP-0030,HIST-0473,materialized,
HIST-0474,historical_archive_extracted,OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack,historical_extracted/OPEN-DESIGN-Assistance-V2.1-Visual-Quality-Pack/overlay/opendesign-assistance/knowledge/visual-quality/COLOR_MATERIAL_LIGHT.md,715,bf9a7a307c912a5d446f1bd66278e833c8682d8119985ff34a4d8a654be3769a,DUP-0167,HIST-0474,materialized,
