occurrence_key,original_id,occurrence_kind,source_sha256,source_record_ids,source_paths,conversation_id,source_heading,locator,occurrence_ordinal,context_sha256,context,collision_group,disposition,current_targets,candidate_targets,mapping_confidence,dispatchable,notes
68101cbf74a1085124e0b01e89ab61be99382d4ed9ba57d188b8c550fa8c4d43,ODA4-0806,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:889:col:38,2,77e9db73e09935ee6a4d20ca1a393d4c9d8636956615a750784eb17c6f9fb29f,"""dependencies"": [""ODA4-0801"", ""ODA4-0806""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
5ed7009bea5c9d0ad95250f8a963abc636383e184f6964aec5bc20e2217ae25b,ODA4-0806,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:1088:col:64,4,a36076537398f872becea0d0910d33b9f31a776d091377ece69fe73692949580,"""dependencies"": [""ODA4-0305"", ""ODA4-0907"", ""ODA4-1004"", ""ODA4-0806"", ""ODA4-0107"", ""ODA4-0116""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
60bbb6e7a05c6554c1d590547c817f2f6bc2b9c7c4d2430c82558c384c658540,ODA4-0807,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:883:col:14,1,31a88bde69b7bc2ea94af584197a2e311a8d13395c9d9d071f1849468c902ba3,"""id"": ""ODA4-0807"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
387418ea8071fbf7ee5c7dfa6139691235cf02864813cd7710859c642e9b3c43,ODA4-0901,TASK_REFERENCE,02b22aa5708e8da41334b89149007e25352e13fa3529181fd77553b671b63458,HIST-0063|HIST-0071,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/01_MASTER_HERMES_TASKPACK.md|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/01_MASTER_HERMES_TASKPACK.md,null,12. V4.1 执行阶段与关键路径,line:417:col:3,1,b0f5112ada1c99f3a2088bdb01f649ec51e0ca62322fc353b687da1f692c29fc,→ ODA4-0901/0902/0905/0907,COLLISION-e011adeae95d,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
7ef879cc0a41a79c39b91206ead503911abe29a2907c4eef2ddf11b4bebb2a41,ODA4-0901,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:898:col:14,1,269df0ce8be56a12f4e53aacefcaaa28504f1d6fc9012702470813e8d7eb816b,"""id"": ""ODA4-0901"",",COLLISION-e011adeae95d,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
9bf9232e770cd511bbe05d1a7fe47fc9926d6e788033fa7c4307466a00c055b3,ODA4-0901,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:918:col:38,2,de8b61643f0b661375d5c5946c2e4376aa5f4a5c10d55a578d61bbcf91ebfb48,"""dependencies"": [""ODA4-0501"", ""ODA4-0901""],",COLLISION-e011adeae95d,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
cca3201637127cf9300f98900918761592cefc549c8cd40fa8d5574f5ceb5311,ODA4-0901,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:932:col:64,4,85693e09fa081ac06a3e557d2153e647c41c4af8572bab351726b484134398e8,"""dependencies"": [""ODA4-0502"", ""ODA4-0503"", ""ODA4-0504"", ""ODA4-0901""],",COLLISION-e011adeae95d,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
7936c6481f3f7a51b1ef254312334188df22f0becc066c7e3373c131ab0e8c8b,ODA4-0901,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:946:col:90,6,207a17b4df5b289df778ecd884e763353a3b8a400a9b4e32c243d12e03c9d7d2,"""dependencies"": [""ODA4-0601"", ""ODA4-0602"", ""ODA4-0603"", ""ODA4-0604"", ""ODA4-0605"", ""ODA4-0901""],",COLLISION-e011adeae95d,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
73ee01195393f2f7663dee259335a813dbf2110acb49618b8bb1e5a50fcb41d8,ODA4-0901,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:974:col:38,2,172c1c8e7da1011768b654594f9348a83da705e6a170b4ebbc5cbbdd686d8b12,"""dependencies"": [""ODA4-0403"", ""ODA4-0901""],",COLLISION-e011adeae95d,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
4635bb7e07e88c889b2cdf4dbed1770e09843e1e33ca2f3f1024ef2dc70c203a,ODA4-0902,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:492:col:77,5,f2b1aa7923e709ac463635c98a9b28a3811293e1ae509deb76d16c71175dc5fd,"""dependencies"": [""ODA4-0303"", ""ODA4-0401"", ""ODA4-0404"", ""ODA4-0501"", ""ODA4-0902""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
eb3352f7bf194c1574fc19c8a7603f6ac247d4ed06f236f6600f00dfdc1d6366,ODA4-0902,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:912:col:14,1,e2fc138317ede3987a1cdf48978f4ffd3d8a48d97c44e3aacba09e3bca740554,"""id"": ""ODA4-0902"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
2a5a9989b4e8b90b3053427cc3e47f550c4965fd2c014cd51e7995587cf219c4,ODA4-0902,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:960:col:38,2,b7907027f90a544e59211ebe9f92ba444b27f5c3b586db1c3a776ee856fd225f,"""dependencies"": [""ODA4-0402"", ""ODA4-0902"", ""ODA4-0903""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
3371ffbb9d1130a4480baa92659af3086d8d0822fbe8ce048c3fefd6d79f1823,ODA4-0902,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:988:col:25,1,2328c35a01bea357321a438dba06f3f941002314b1f97c5fc7dccf949ce3b66b,"""dependencies"": [""ODA4-0902"", ""ODA4-0903"", ""ODA4-0905"", ""ODA4-0906"", ""ODA4-0205""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
31a4ac6197e0c4eef96c123a13e8a8c4b8968fce3347a3254d37467a3cd97884,ODA4-0902,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:1002:col:25,1,f2225e9725717799c5eda79eefb2ef90f8b09bbc0112b764fc93cc29f0afcb53,"""dependencies"": [""ODA4-0902"", ""ODA4-0903""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
a1a25138e90c1192f9970ed70d2a5aef3eab1fa17e32d3d08c0a31df0191baa0,ODA4-0903,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:926:col:14,1,975bd743d9c7b03e4da392a918891bae09e31df1d1e5902fc37aa0739b5d7e19,"""id"": ""ODA4-0903"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
c947add7784b25d3f2200ea44e99d4cd5b967052d067721f129148c0831f0aa1,ODA4-0903,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:960:col:51,3,b7907027f90a544e59211ebe9f92ba444b27f5c3b586db1c3a776ee856fd225f,"""dependencies"": [""ODA4-0402"", ""ODA4-0902"", ""ODA4-0903""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
c30e868679e89988cbd983cf4abc2596a64610a4bb759c3fb73067888f14fef0,ODA4-0903,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:988:col:38,2,2328c35a01bea357321a438dba06f3f941002314b1f97c5fc7dccf949ce3b66b,"""dependencies"": [""ODA4-0902"", ""ODA4-0903"", ""ODA4-0905"", ""ODA4-0906"", ""ODA4-0205""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
4725ce20c4c7af1eea1f0d2abcf3dea16b099576ed117b2e177a6367e9447131,ODA4-0903,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:1002:col:38,2,f2225e9725717799c5eda79eefb2ef90f8b09bbc0112b764fc93cc29f0afcb53,"""dependencies"": [""ODA4-0902"", ""ODA4-0903""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
489b55dc4ef7f3880d2d47b45843fc622224208ac773bb09272eafa2700e32d1,ODA4-0904,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:940:col:14,1,7762e471c022c1abdced10401184be20652c680af3679e701dac8e04d762c9d4,"""id"": ""ODA4-0904"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
68c130fb6c6cd75a54a3f439e04e6bfbdfc9c833c6397ba89e42d7ded2629df3,ODA4-0905,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:954:col:14,1,b96f5c3b4df198b65b16328e45cce29aa9eb1100db3deb0c201e91f8033d2efd,"""id"": ""ODA4-0905"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
ae912af64b037dfa04ea429ed9ca5a80f0c1c5addfffa21d24289dd3fcf1e778,ODA4-0905,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:988:col:51,3,2328c35a01bea357321a438dba06f3f941002314b1f97c5fc7dccf949ce3b66b,"""dependencies"": [""ODA4-0902"", ""ODA4-0903"", ""ODA4-0905"", ""ODA4-0906"", ""ODA4-0205""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
c04c917f9f2b4c57dc7f021ee57b68b2cbb425f01310bee7e6449552883662d4,ODA4-0906,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:968:col:14,1,5a0f42479984cd4532c64161cff08ab54dc398d251d66a37bbe1774e082635bd,"""id"": ""ODA4-0906"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
1117b2e614384ad76e5aae1a5728888519e66e3f2faa8f5921daab8b5b86f848,ODA4-0906,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:988:col:64,4,2328c35a01bea357321a438dba06f3f941002314b1f97c5fc7dccf949ce3b66b,"""dependencies"": [""ODA4-0902"", ""ODA4-0903"", ""ODA4-0905"", ""ODA4-0906"", ""ODA4-0205""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
7dbc6c5e63e97566dc4f4292396015aaf506a6b3ab8e7b5d5dd7fdf455053795,ODA4-0907,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:982:col:14,1,b591e6aa3bf880720f2f67cf6fefb7f8c6b88608ed7dc01566757e922c36d4a6,"""id"": ""ODA4-0907"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
2d9ae3445a24c4ee7198e8222b7c85003e3591c3f1b69e43cdb4063abb09acb2,ODA4-0907,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:1088:col:38,2,a36076537398f872becea0d0910d33b9f31a776d091377ece69fe73692949580,"""dependencies"": [""ODA4-0305"", ""ODA4-0907"", ""ODA4-1004"", ""ODA4-0806"", ""ODA4-0107"", ""ODA4-0116""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
81449f6bf7785677370e4b80c3997ab10c7ae6d1c9cfc48a3306f24dcc2716b1,ODA4-0908,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:996:col:14,1,e94ac0d6ffbaa156f5548803e66b838dde55d0a77d626fe82d5d83c0cb865331,"""id"": ""ODA4-0908"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
f3a355af4cdf90093ae8b14e2db2081cec1a3291d2dcd74e64ad4552082b50cb,ODA4-1001,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:733:col:51,3,c56663d46667e6730bfd1d9c978d029376cf70d35e3c30b67a88f176785892ae,"""dependencies"": [""ODA4-0204"", ""ODA4-0404"", ""ODA4-1001"", ""ODA4-1004"", ""ODA4-0801""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
a4e072e8660ad58d1cbf058d7e6945b3cd04603421750719a05804580692c75b,ODA4-1001,STRUCTURED_TASK,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:1011:col:14,1,e217fd4bf1d0221b082b9f97e7650c211e2ff9039c6f31f346efa2f02b41f852,"""id"": ""ODA4-1001"",",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
0361dbbb203edcca3742126d77479f6221f791f2582c3d9b57cd7005fe819ef3,ODA4-1001,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:1031:col:38,2,f643401fa6f47f63c52a1a593da67e84eb1c0d859a1b3fed6a1bb3af3306e089,"""dependencies"": [""ODA4-0104"", ""ODA4-1001""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
dd345a9bf81e978580c91857e508269df8100ebf274e449fa3edfd2f4d8aeee0,ODA4-1001,TASK_REFERENCE,93e4c5cbcc9c1a54b926d3b423b802a406d342ae13ef42f1deb84b3ce2adf20c,HIST-0069|HIST-0077,historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808(1)/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json|historical_extracted/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/OPEN-DESIGN-Assistance-Authoritative-TaskPack-v4.1-20260808/tasks/task-cards.json,null,,line:1045:col:38,2,f45c8c9d319e8f97b82a8581393a54b2bfa354a7947cb8d1c6f145d9135e0291,"""dependencies"": [""ODA4-0106"", ""ODA4-1001""],",,HISTORICAL_ONLY,,,HIGH,false,superseded pre-DESIGN-LAB structured namespace; retained for lookup only
